id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].url,video[0].tag[0],gtin,product_tags[0],product_tags[1],style[0]
76-2,The Modest Drop - Pink,"Pure comfort, uncompromised elegance. Designed for the modern woman who values both ease and sophistication, the Modest Drop Abaya is the ultimate definition of relaxed luxury. Featuring a stunning, fluid silhouette that flows effortlessly with every movement, this piece offers a generous, relaxed fit without ever feeling bulky. Crafted from an exceptionally breathable and lightweight fabric, it is the perfect choice for warm days, layering, or whenever you want to feel completely weightless while staying fully covered.",in stock,new,4250.00 LKR,https://nooramodesty.com/product/mw-textu-lng-ctn-pnk-modestdrop,https://cdn.sanity.io/images/1uqris3e/production/c54d803c04ddf5f0846879000bc6d78cd7423b61-5464x8192.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,7,,,8985baa4-5672-4442-b8ad-4d4d7584023c,female,Pink,M,adult,Textured Cotton,,,,,,,,,tops,The Modest Drop,
76-3,The Modest Drop - Pink,"Pure comfort, uncompromised elegance. Designed for the modern woman who values both ease and sophistication, the Modest Drop Abaya is the ultimate definition of relaxed luxury. Featuring a stunning, fluid silhouette that flows effortlessly with every movement, this piece offers a generous, relaxed fit without ever feeling bulky. Crafted from an exceptionally breathable and lightweight fabric, it is the perfect choice for warm days, layering, or whenever you want to feel completely weightless while staying fully covered.",in stock,new,4250.00 LKR,https://nooramodesty.com/product/mw-textu-lng-ctn-pnk-modestdrop,https://cdn.sanity.io/images/1uqris3e/production/c54d803c04ddf5f0846879000bc6d78cd7423b61-5464x8192.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,6,,,8985baa4-5672-4442-b8ad-4d4d7584023c,female,Pink,L,adult,Textured Cotton,,,,,,,,,tops,The Modest Drop,
76-4,The Modest Drop - Pink,"Pure comfort, uncompromised elegance. Designed for the modern woman who values both ease and sophistication, the Modest Drop Abaya is the ultimate definition of relaxed luxury. Featuring a stunning, fluid silhouette that flows effortlessly with every movement, this piece offers a generous, relaxed fit without ever feeling bulky. Crafted from an exceptionally breathable and lightweight fabric, it is the perfect choice for warm days, layering, or whenever you want to feel completely weightless while staying fully covered.",in stock,new,4250.00 LKR,https://nooramodesty.com/product/mw-textu-lng-ctn-pnk-modestdrop,https://cdn.sanity.io/images/1uqris3e/production/c54d803c04ddf5f0846879000bc6d78cd7423b61-5464x8192.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,3,,,8985baa4-5672-4442-b8ad-4d4d7584023c,female,Pink,XL,adult,Textured Cotton,,,,,,,,,tops,The Modest Drop,
82-1,The Modest Drop - Test,A test product created to test how far it works,in stock,new,4250.00 LKR,https://nooramodesty.com/product/mw-textu-lng-ctn-bl-modestdroptest,https://cdn.sanity.io/images/1uqris3e/production/33b3316bfd438a9b76dbcbcbce12b5566abb7db2-4489x5611.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,4,,,e33b2d65-efc0-4a8f-81b6-8fe3a93a10e1,female,Blue,S,adult,,,,,,,,,,tops,The Modest Drop Collection 1,
82-2,The Modest Drop - Test,A test product created to test how far it works,in stock,new,4250.00 LKR,https://nooramodesty.com/product/mw-textu-lng-ctn-bl-modestdroptest,https://cdn.sanity.io/images/1uqris3e/production/33b3316bfd438a9b76dbcbcbce12b5566abb7db2-4489x5611.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,2,,,e33b2d65-efc0-4a8f-81b6-8fe3a93a10e1,female,Blue,M,adult,,,,,,,,,,tops,The Modest Drop Collection 1,
82-3,The Modest Drop - Test,A test product created to test how far it works,in stock,new,4250.00 LKR,https://nooramodesty.com/product/mw-textu-lng-ctn-bl-modestdroptest,https://cdn.sanity.io/images/1uqris3e/production/33b3316bfd438a9b76dbcbcbce12b5566abb7db2-4489x5611.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,6,,,e33b2d65-efc0-4a8f-81b6-8fe3a93a10e1,female,Blue,L,adult,,,,,,,,,,tops,The Modest Drop Collection 1,
82-4,The Modest Drop - Test,A test product created to test how far it works,in stock,new,4250.00 LKR,https://nooramodesty.com/product/mw-textu-lng-ctn-bl-modestdroptest,https://cdn.sanity.io/images/1uqris3e/production/33b3316bfd438a9b76dbcbcbce12b5566abb7db2-4489x5611.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,7,,,e33b2d65-efc0-4a8f-81b6-8fe3a93a10e1,female,Blue,XL,adult,,,,,,,,,,tops,The Modest Drop Collection 1,
0059-1,Vogue - Black,"Experience effortless sophistication with our signature pleated abaya - Vogue. Comes in Black, Navy Blue, Brown and Maroon. Designed for the woman who values both style and coverage, this piece features intricate vertical pleating along the bodice and cuffs, offering a refined silhouette that moves with you.",in stock,new,10450.00 LKR,https://nooramodesty.com/product/aby-pln-nd-bl-vogue,https://cdn.sanity.io/images/1uqris3e/production/d9e1dd94f4d5973bf2f9ca7a9b07fa5d260c544a-2976x4464.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,8950.00 LKR,,09a895f3-f910-4086-8007-daa7bfeaaeb6,female,Black,XS,adult,Nida,,,,,,,,,classic-abayas,Vogue,
0059-2,Vogue - Black,"Experience effortless sophistication with our signature pleated abaya - Vogue. Comes in Black, Navy Blue, Brown and Maroon. Designed for the woman who values both style and coverage, this piece features intricate vertical pleating along the bodice and cuffs, offering a refined silhouette that moves with you.",in stock,new,10450.00 LKR,https://nooramodesty.com/product/aby-pln-nd-bl-vogue,https://cdn.sanity.io/images/1uqris3e/production/d9e1dd94f4d5973bf2f9ca7a9b07fa5d260c544a-2976x4464.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,8950.00 LKR,,09a895f3-f910-4086-8007-daa7bfeaaeb6,female,Black,S,adult,Nida,,,,,,,,,classic-abayas,Vogue,
59-3,Vogue - Black,"Experience effortless sophistication with our signature pleated abaya - Vogue. Comes in Black, Navy Blue, Brown and Maroon. Designed for the woman who values both style and coverage, this piece features intricate vertical pleating along the bodice and cuffs, offering a refined silhouette that moves with you.",in stock,new,10450.00 LKR,https://nooramodesty.com/product/aby-pln-nd-bl-vogue,https://cdn.sanity.io/images/1uqris3e/production/d9e1dd94f4d5973bf2f9ca7a9b07fa5d260c544a-2976x4464.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,8950.00 LKR,,09a895f3-f910-4086-8007-daa7bfeaaeb6,female,Black,M,adult,Nida,,,,,,,,,classic-abayas,Vogue,
59-4,Vogue - Black,"Experience effortless sophistication with our signature pleated abaya - Vogue. Comes in Black, Navy Blue, Brown and Maroon. Designed for the woman who values both style and coverage, this piece features intricate vertical pleating along the bodice and cuffs, offering a refined silhouette that moves with you.",in stock,new,10450.00 LKR,https://nooramodesty.com/product/aby-pln-nd-bl-vogue,https://cdn.sanity.io/images/1uqris3e/production/d9e1dd94f4d5973bf2f9ca7a9b07fa5d260c544a-2976x4464.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,8950.00 LKR,,09a895f3-f910-4086-8007-daa7bfeaaeb6,female,Black,L,adult,Nida,,,,,,,,,classic-abayas,Vogue,
59-5,Vogue - Black,"Experience effortless sophistication with our signature pleated abaya - Vogue. Comes in Black, Navy Blue, Brown and Maroon. Designed for the woman who values both style and coverage, this piece features intricate vertical pleating along the bodice and cuffs, offering a refined silhouette that moves with you.",in stock,new,10450.00 LKR,https://nooramodesty.com/product/aby-pln-nd-bl-vogue,https://cdn.sanity.io/images/1uqris3e/production/d9e1dd94f4d5973bf2f9ca7a9b07fa5d260c544a-2976x4464.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,8950.00 LKR,,09a895f3-f910-4086-8007-daa7bfeaaeb6,female,Black,XL,adult,Nida,,,,,,,,,classic-abayas,Vogue,
59-6,Vogue - Black,"Experience effortless sophistication with our signature pleated abaya - Vogue. Comes in Black, Navy Blue, Brown and Maroon. Designed for the woman who values both style and coverage, this piece features intricate vertical pleating along the bodice and cuffs, offering a refined silhouette that moves with you.",in stock,new,10450.00 LKR,https://nooramodesty.com/product/aby-pln-nd-bl-vogue,https://cdn.sanity.io/images/1uqris3e/production/d9e1dd94f4d5973bf2f9ca7a9b07fa5d260c544a-2976x4464.jpg,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,8950.00 LKR,,09a895f3-f910-4086-8007-daa7bfeaaeb6,female,Black,XXL,adult,Nida,,,,,,,,,classic-abayas,Vogue,
6-1,Zoya,"A beautiful sister-piece to our Heirloom of Elegance, the Zoya Abaya is the epitome of a timeless classic. Cut from Nida fabric, this elegant closed abaya is crafted for the woman who appreciates subtle luxury, a flawless flow, and rich, heritage-inspired detailing. The true artistry of this piece is found in its captivating monochrome sleeve details. A delicate, dense lattice framework of geometric and linear embroidery stretches beautifully down the wide, relaxed cuffs. The precision of the high-contrast white-and-charcoal stitching against the formal black fabric creates a sharp, sophisticated aesthetic that instantly draws the eye. Designed with a sleek, modest closed-front silhouette, it drapes effortlessly without the need for additional layers underneath. Wear it loosely for a classic, sweeping A-line look.",in stock,new,8950.00 LKR,https://nooramodesty.com/product/aby-emb-slv-nd-bl-zoya,https://cdn.sanity.io/images/1uqris3e/production/742242dc3fed9d59aca056d230fe93282597983a-5463x8191.webp,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,,,b52fb553-a927-41fd-ad90-f73f6fdefea8,female,Formal Black,XS,adult,Nida,,,,,,,,,classic-abayas,Timeless Classic,
6-2,Zoya,"A beautiful sister-piece to our Heirloom of Elegance, the Zoya Abaya is the epitome of a timeless classic. Cut from Nida fabric, this elegant closed abaya is crafted for the woman who appreciates subtle luxury, a flawless flow, and rich, heritage-inspired detailing. The true artistry of this piece is found in its captivating monochrome sleeve details. A delicate, dense lattice framework of geometric and linear embroidery stretches beautifully down the wide, relaxed cuffs. The precision of the high-contrast white-and-charcoal stitching against the formal black fabric creates a sharp, sophisticated aesthetic that instantly draws the eye. Designed with a sleek, modest closed-front silhouette, it drapes effortlessly without the need for additional layers underneath. Wear it loosely for a classic, sweeping A-line look.",in stock,new,8950.00 LKR,https://nooramodesty.com/product/aby-emb-slv-nd-bl-zoya,https://cdn.sanity.io/images/1uqris3e/production/742242dc3fed9d59aca056d230fe93282597983a-5463x8191.webp,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,,,b52fb553-a927-41fd-ad90-f73f6fdefea8,female,Formal Black,S,adult,Nida,,,,,,,,,classic-abayas,Timeless Classic,
6-3,Zoya,"A beautiful sister-piece to our Heirloom of Elegance, the Zoya Abaya is the epitome of a timeless classic. Cut from Nida fabric, this elegant closed abaya is crafted for the woman who appreciates subtle luxury, a flawless flow, and rich, heritage-inspired detailing. The true artistry of this piece is found in its captivating monochrome sleeve details. A delicate, dense lattice framework of geometric and linear embroidery stretches beautifully down the wide, relaxed cuffs. The precision of the high-contrast white-and-charcoal stitching against the formal black fabric creates a sharp, sophisticated aesthetic that instantly draws the eye. Designed with a sleek, modest closed-front silhouette, it drapes effortlessly without the need for additional layers underneath. Wear it loosely for a classic, sweeping A-line look.",in stock,new,8950.00 LKR,https://nooramodesty.com/product/aby-emb-slv-nd-bl-zoya,https://cdn.sanity.io/images/1uqris3e/production/742242dc3fed9d59aca056d230fe93282597983a-5463x8191.webp,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,,,b52fb553-a927-41fd-ad90-f73f6fdefea8,female,Formal Black,M,adult,Nida,,,,,,,,,classic-abayas,Timeless Classic,
6-4,Zoya,"A beautiful sister-piece to our Heirloom of Elegance, the Zoya Abaya is the epitome of a timeless classic. Cut from Nida fabric, this elegant closed abaya is crafted for the woman who appreciates subtle luxury, a flawless flow, and rich, heritage-inspired detailing. The true artistry of this piece is found in its captivating monochrome sleeve details. A delicate, dense lattice framework of geometric and linear embroidery stretches beautifully down the wide, relaxed cuffs. The precision of the high-contrast white-and-charcoal stitching against the formal black fabric creates a sharp, sophisticated aesthetic that instantly draws the eye. Designed with a sleek, modest closed-front silhouette, it drapes effortlessly without the need for additional layers underneath. Wear it loosely for a classic, sweeping A-line look.",in stock,new,8950.00 LKR,https://nooramodesty.com/product/aby-emb-slv-nd-bl-zoya,https://cdn.sanity.io/images/1uqris3e/production/742242dc3fed9d59aca056d230fe93282597983a-5463x8191.webp,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,,,b52fb553-a927-41fd-ad90-f73f6fdefea8,female,Formal Black,L,adult,Nida,,,,,,,,,classic-abayas,Timeless Classic,
6-5,Zoya,"A beautiful sister-piece to our Heirloom of Elegance, the Zoya Abaya is the epitome of a timeless classic. Cut from Nida fabric, this elegant closed abaya is crafted for the woman who appreciates subtle luxury, a flawless flow, and rich, heritage-inspired detailing. The true artistry of this piece is found in its captivating monochrome sleeve details. A delicate, dense lattice framework of geometric and linear embroidery stretches beautifully down the wide, relaxed cuffs. The precision of the high-contrast white-and-charcoal stitching against the formal black fabric creates a sharp, sophisticated aesthetic that instantly draws the eye. Designed with a sleek, modest closed-front silhouette, it drapes effortlessly without the need for additional layers underneath. Wear it loosely for a classic, sweeping A-line look.",in stock,new,8950.00 LKR,https://nooramodesty.com/product/aby-emb-slv-nd-bl-zoya,https://cdn.sanity.io/images/1uqris3e/production/742242dc3fed9d59aca056d230fe93282597983a-5463x8191.webp,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,,,b52fb553-a927-41fd-ad90-f73f6fdefea8,female,Formal Black,XL,adult,Nida,,,,,,,,,classic-abayas,Timeless Classic,
6-6,Zoya,"A beautiful sister-piece to our Heirloom of Elegance, the Zoya Abaya is the epitome of a timeless classic. Cut from Nida fabric, this elegant closed abaya is crafted for the woman who appreciates subtle luxury, a flawless flow, and rich, heritage-inspired detailing. The true artistry of this piece is found in its captivating monochrome sleeve details. A delicate, dense lattice framework of geometric and linear embroidery stretches beautifully down the wide, relaxed cuffs. The precision of the high-contrast white-and-charcoal stitching against the formal black fabric creates a sharp, sophisticated aesthetic that instantly draws the eye. Designed with a sleek, modest closed-front silhouette, it drapes effortlessly without the need for additional layers underneath. Wear it loosely for a classic, sweeping A-line look.",in stock,new,8950.00 LKR,https://nooramodesty.com/product/aby-emb-slv-nd-bl-zoya,https://cdn.sanity.io/images/1uqris3e/production/742242dc3fed9d59aca056d230fe93282597983a-5463x8191.webp,Noora Modesty,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,,,b52fb553-a927-41fd-ad90-f73f6fdefea8,female,Formal Black,XXL,adult,Nida,,,,,,,,,classic-abayas,Timeless Classic,
